"protein1","protein2"
"P37013","Q46877"
"P08368","P08369"
"P0ACK8","P0AB87"
"P0ACK8","P0A9S1"
"P52076","P03004"
"P52076","P40719"
"P0A9E2","P27294"
"P0A9E2","P0A9A9"
"P0A9E2","P05042"
"P0A9E2","P0ACH5"
"P0A9E2","A8DYP9"
"P0A9E2","P0AE06"
"P0A9E2","P31224"
"P0A9E2","P69786"
"P0A9E2","P52647"
"P0A9E2","P28861"
"P0A9E2","P0ADL1"
"P0A9E2","P61949"
"P0A9E2","P0AAY6"
"P0A9E2","P77747"
"P0A9E2","P31121"
"P0A9E2","P27241"
"P0A9E2","P64610"
"P0A9E2","P17117"
"P0A9E2","P27245"
"P0A9E2","P0AFL9"
"P0A9E2","P25516"
"P0A9E2","P27240"
"P0A9E2","P00448"
"P0A9E2","P46119"
"P0A9E2","P0C0U4"
"P0A9E2","P43671"
"P0A9E2","P0ACI0"
"P0A9E2","P0AC53"
"P0A9E2","P0AB10"
"P0A9E2","P38489"
"P0A9E2","P0ACJ5"
"P0A9E2","P0A6C1"
"P0A9E2","P0A7I7"
"P0ACH8","P06720"
"P0ACH8","P02921"
"P0ACI0","P0ACH5"
"P0ACI0","P05042"
"P0ACI0","P0AEY5"
"P0ACI0","P0AE06"
"P0ACI0","P27294"
"P0ACI0","P09152"
"P0ACI0","P31121"
"P0ACI0","P27245"
"P0ACI0","P31224"
"P0ACI0","P0AC53"
"P67660","P0AB33"
"P67660","P46852"
"P67660","P24197"
"P67660","P42625"
"P67660","P42619"
"P67660","P0AAX3"
"P67660","P42624"
"P0ACQ7","P42632"
"P0ACQ7","P42630"
"P0ACQ7","P0AGL2"
"P0ACQ7","P0AGF6"
"P0ACQ7","P0AAD8"
"P0ACQ7","P11868"
"P11866","P0AGL2"
"P11866","P42632"
"P11866","P11868"
"P11866","P42630"
"P11866","P0AAD8"
"P11866","P0ACQ7"
"P11866","P0AGF6"
"P63201","P37639"
"P63201","P63235"
"P63201","P0AES9"
"P63201","P69910"
"P63201","P69908"
"P63201","P0AET2"
"P63201","P0AFV2"
"P37639","P77400"
"P37639","P22634"
"P37639","P0AET5"
"P37639","P37195"
"P37639","P0AES9"
"P37639","P37636"
"P37639","P76170"
"P37639","P76134"
"P37639","P06129"
"P37639","P63204"
"P37639","P37637"
"P37639","P69910"
"P37639","P63235"
"P37639","P77454"
"P37639","P0A951"
"P37639","P77304"
"P37639","P37194"
"P37639","P77318"
"P37639","P69908"
"P0ACI3","P37388"
"P0ACI3","P37387"
"P0ACI3","P0AGI4"
"P0ACI3","P0AGF4"
"P0ACI3","P09099"
"P0ACI3","P00944"
"P0ACI3","P0A9E0"
"P0AGA6","P0AGC0"
"P14375","P0ACL2"
"P14375","P0A9C5"
"P14375","P0AGB3"
"P14375","P0AAA9"
"P14375","P0ACA3"
"P14375","P0AFW2"
"P14375","P36995"
"P14375","P46854"
"P14375","P14377"
"P14375","P0AEM6"
"P14375","P0ADD9"
"P14375","P45771"
"P14375","P0AD49"
"P14375","P67910"
"P14375","P24180"
"P14375","P45766"
"P14375","P63201"
"P14375","P0AE85"
"P14375","P0AEQ3"
"P76135","P26458"
"P76135","P37194"
"P76135","P0ACD8"
"P76135","P63204"
"P76135","P63201"
"P76135","P19930"
"P76135","P19931"
"P76135","P24244"
"P76135","P0A9G2"
"P76135","P26459"
"P76135","P32162"
"P76135","P19932"
"P76135","P37195"
"P76135","P69739"
"P76135","P37636"
"P76135","P0AAM1"
"P76135","P37637"
"P76135","P07102"
"P76135","P0AAB8"
"P0ACL2","P39399"
"P0ACL2","P39400"
"P0ACL2","P0AA78"
"P0ACL2","P0A8G3"
"P0ACK2","P42911"
"P0ACK2","P0C8K0"
"P0ACK2","P42907"
"P0ACK2","P42905"
"P0ACK2","P42904"
"P0ACK2","P0AB74"
"P0ACK2","P42910"
"P0ACK2","P42906"
"P0ACK2","P42909"
"P0ACK2","P42912"
"P31460","P0AA76"
"P31460","Q6BF17"
"P31460","Q6BF16"
"P31460","P31459"
"P36673","P28904"
"P36673","P36672"
"P0ACU5","P0A6Q3"
"P0ACU5","P0A953"
"P0ACR9","P27303"
"P0ACR9","P0AEJ0"
"P0AC51","P39832"
"P0AC51","P76002"
"P0AC51","Q2EEQ2"
"P0AC51","P39172"
"P0AC51","P0A9X1"
"P0AC51","P0A7N1"
"P0ACL7","P76521"
"P0ACL7","P33231"
"P0ACL7","P10384"
"P0ACL7","Q47146"
"P0ACL7","P0AEP9"
"P0ACL7","P33232"
"P0ACL7","P0ACV2"
"P0ACL7","P64616"
"P0ACL7","P63201"
"P0AF63","P75825"
"P0AF63","P0ABK9"
"P0AF63","P32712"
"P0AF63","P07003"
"P0AF63","P32710"
"P0AF63","P69506"
"P0AF63","P75824"
"P0AF63","P24232"
"P0AF63","P32709"
"P0AF63","P0AEM9"
"P0AF63","P0AAK7"
"P39376","P0ABJ9"
"P39376","P28635"
"P39376","P0ABK2"
"P39376","P30750"
"P39376","P31547"
"P0ACJ5","P42626"
"P0ACJ5","P42628"
"P21514","P0ABZ1"
"P21514","P0AC78"
"P21514","P52614"
"P21514","P52613"
"P21514","P52612"
"P21514","P31068"
"P21514","P0CK95"
"P21514","P25798"
"P13669","P54746"
"P13669","P54745"
"Q47083","P80645"
"Q47083","P80644"
"Q47083","P37610"
"Q47083","Q47538"
"Q47083","Q47537"
"Q47083","P75853"
"Q47083","P75851"
"Q47083","P0AAI1"
"Q47083","Q47539"
"Q46866","P76114"
"P0ADD7","P0ABY7"
"P0ADD7","P75885"
"P0ADD7","P0A8S9"
"P75952","P0AB40"
"P37671","P37680"
"P37671","P37678"
"P37671","P37677"
"P37671","P37676"
"P37671","P37679"
"P37671","P37675"
"P37671","P42603"
"P37671","P37674"
"P37671","P0A955"
"P37671","P37672"
"P37671","P37673"
"P37671","P08194"
"P37671","P0A9C0"
"P76241","P76242"
"P0AAP3","P25437"
"P0AAP3","P51025"
"Q47141","P77650"
"Q47141","P0ABW0"
"Q47141","P0ABR5"
"Q47141","Q47140"
"Q47141","P0CI31"
"Q47141","U3PVA8"
"P77300","P37007"
"P77300","P77596"
"P77300","P75682"
"P77300","P37008"
"P64588","Q46871"
"P0ACL0","P08194"
"P0ACL0","P0A9C0"
"P0ACL0","P0A6F3"
"P0ACL0","P0A996"
"P0ACL0","P13035"
"P0ACL0","P09394"
"P0ACL0","P0A9C9"
"P0ACL0","P0AER0"
"P0ACL0","P13033"
"P77626","P0AEM9"
"P77626","P52627"
"P77626","P0A9D4"
"P77626","P76103"
"P77626","P0AEM6"
"P33595","P31549"
"P33595","P31675"
"P33595","C1P5Z7"
"P33595","P31548"
"P33595","P31550"
"P33595","P77434"
"P0A9F9","P25665"
"P0A9F9","P24232"
"P0A9F9","P0A825"
"P0A8V6","P16528"
"P0A8V6","Q47146"
"P0A8V6","P69451"
"P0A8V6","P0AAI9"
"P0A8V6","P0ABD8"
"P0A8V6","P0AEK4"
"P0A8V6","P0A953"
"P0A8V6","P0A9Q5"
"P0A8V6","P0ABD5"
"P0A8V6","P10384"
"P0A8V6","P76503"
"P0A8V6","P24182"
"P0A8V6","P42593"
"P0A8V6","P77399"
"P0A8V6","P0A6Q3"
"P0A8V6","P0A6R0"
"P0A8V6","P0AED0"
"P0A8V6","P0AEK2"
"P16528","P0A9G6"
"P16528","P08997"
"P16528","P11071"
"Q47005","P0ABJ9"
"Q47005","P52044"
"Q47005","P0A8G3"
"Q47005","Q46867"
"Q47005","P45425"
"Q47005","Q46787"
"Q47005","P52048"
"Q47005","P0A901"
"Q47005","P39337"
"Q47005","Q46915"
"Q47005","Q46905"
"Q47005","P64548"
"Q47005","P80668"
"Q47005","P39360"
"Q47005","P46857"
"Q47005","Q46839"
"Q47005","P39308"
"Q47005","P65294"
"Q47005","P52130"
"Q47005","P54901"
"Q47005","P45420"
"Q47005","Q46808"
"Q47005","P39332"
"Q47005","P39277"
"Q47005","P64627"
"Q47005","P19769"
"Q47005","P42589"
"Q47005","P64622"
"Q47005","P52127"
"Q47005","P41443"
"Q47005","P64599"
"Q47005","Q46906"
"Q47005","P64592"
"Q47005","Q46943"
"Q47005","P0AE48"
"Q47005","Q47141"
"Q47005","P76630"
"Q47005","Q46835"
"Q47005","P0A9N8"
"Q47005","P46855"
"Q47005","P0A9L3"
"Q47005","P65290"
"Q47005","Q46893"
"Q47005","Q46938"
"Q47005","P65870"
"Q47005","P0ADQ7"
"Q47005","P42913"
"Q47005","P39279"
"Q47005","P55734"
"Q47005","Q46843"
"Q47005","Q46799"
"Q47005","P55138"
"Q47005","Q46941"
"Q47005","P41442"
"Q47005","P0ABR5"
"Q47005","P52102"
"Q47005","Q46909"
"Q47005","P39187"
"Q47005","P52124"
"Q47005","P0ADW6"
"Q47005","Q46857"
"Q47005","P77295"
"Q47005","P39310"
"Q47005","P76621"
"Q47005","P45552"
"Q47005","Q46920"
"Q47005","P39338"
"Q47005","P0ADE2"
"Q47005","Q46844"
"Q47005","P55799"
"Q47005","P52045"
"Q47005","P45527"
"Q47005","P77136"
"Q47005","P42640"
"Q47005","P39405"
"Q47005","P76169"
"Q47005","P76068"
"Q47005","P0ACD2"
"Q47005","P0A930"
"Q47005","P0AA57"
"Q47005","P76350"
"Q47005","P77247"
"Q47005","P77374"
"Q47005","P76170"
"Q47005","P76373"
"Q47005","P0AA49"
"Q47005","P52599"
"Q47005","P63746"
"Q47005","P76113"
"Q47005","P0AFR9"
"Q47005","P76396"
"Q47005","P76316"
"Q47005","P76204"
"Q47005","P78271"
"Q47005","Q47702"
"Q47005","P77747"
"Q47005","P0A769"
"Q47005","P76387"
"Q47005","P76016"
"Q47005","P77463"
"Q47005","P31658"
"Q47005","P77156"
"Q47005","P76208"
"Q47005","P77170"
"Q47005","P75988"
"Q47005","P77588"
"Q47005","P0A8D9"
"Q47005","P76389"
"Q47005","P76155"
"Q47005","P76177"
"Q47005","P76213"
"Q47005","P76064"
"Q47005","P77783"
"Q47005","P76154"
"Q47005","P76015"
"Q47005","P0ACV8"
"Q47005","P75966"
"Q47005","P39172"
"Q47005","P76269"
"Q47005","P64453"
"Q47005","P76481"
"Q47005","P76273"
"Q47005","P76160"
"Q47005","P76001"
"Q47005","P77357"
"Q47005","P76197"
"Q47005","P77561"
"Q47005","P77610"
"Q47005","P0ACX5"
"Q47005","P76108"
"Q47005","P0AD12"
"Q47005","P77674"
"Q47005","P0AAB2"
"Q47005","P76150"
"Q47005","P76111"
"Q47005","P77795"
"Q47005","P76065"
"Q47005","P77402"
"Q47005","P76499"
"Q47005","P76340"
"Q47005","P76196"
"Q47005","P76280"
"Q47005","P76226"
"Q47005","P76172"
"Q47005","P75908"
"Q47005","P76498"
"Q47005","P77172"
"Q47005","P0A6E9"
"Q47005","P0A9A2"
"Q47005","P77744"
"Q47005","P71239"
"Q47005","P76072"
"Q47005","P40191"
"Q47005","P76346"
"Q47005","P76406"
"Q47005","P0AAJ1"
"Q47005","P77171"
"Q47005","P76017"
"Q47005","P76482"
"Q47005","P46888"
"Q47005","P0ADI0"
"Q47005","P64545"
"Q47005","P77434"
"Q47005","P0A9U8"
"Q47005","P76319"
"Q47005","P76227"
"Q47005","P77163"
"Q47005","P76268"
"Q47005","P76518"
"Q47005","P76278"
"Q47005","P77788"
"Q47005","P76206"
"Q47005","P64455"
"Q47005","P0AB33"
"Q47005","P80644"
"Q47005","P77598"
"Q47005","P37339"
"Q47005","P37669"
"Q47005","Q47537"
"Q47005","P0AAQ0"
"Q47005","A5A614"
"Q47005","P75830"
"Q47005","P75818"
"Q47005","P75836"
"Q47005","P37642"
"Q47005","P0AAG0"
"Q47005","P39199"
"Q47005","P0AA78"
"Q47005","P0ADB7"
"Q47005","Q47156"
"Q47005","P0A752"
"Q47005","P37665"
"Q47005","P77698"
"Q47005","P43341"
"Q47005","Q47150"
"Q47005","P52696"
"Q47005","P0AAA1"
"Q47005","Q47157"
"Q47005","P0ADI7"
"Q47005","P39830"
"Q47005","P41036"
"Q47005","P75782"
"Q47005","P0AAP7"
"Q47005","P0AD07"
"Q47005","Q47149"
"Q47005","P0AE76"
"Q47005","P77213"
"Q47005","P0AA99"
"Q47005","P75712"
"Q47005","P52636"
"Q47005","P0ADB4"
"Q47005","P75855"
"Q47005","P43340"
"Q47005","P0A9S3"
"Q47005","P0AAV8"
"Q47005","P37047"
"Q47005","P0AAR0"
"Q47005","P37188"
"Q47005","A5A616"
"Q47005","P77234"
"Q47005","P0AE58"
"Q47005","P0A8C1"
"Q47005","P0AAX6"
"Q47005","P0ADU2"
"Q47005","Q2EES9"
"Q47005","P37595"
"Q47005","P77627"
"Q47005","P0AGG0"
"Q47005","P75858"
"Q47005","P0AAE0"
"Q47005","P77202"
"Q47005","P11289"
"Q47005","P0AG48"
"Q47005","P69434"
"Q47005","P69348"
"Q47005","Q47679"
"Q47005","P0ADT8"
"Q47005","P39834"
"Q47005","P77427"
"Q47005","Q2EES6"
"Q47005","P77180"
"Q47005","P0AB74"
"Q47005","P37759"
"Q47005","P37643"
"Q47005","P0AEF8"
"Q47005","P77252"
"Q47005","P75769"
"Q47005","P42590"
"Q47005","P75897"
"Q47005","P39282"
"Q47005","P69828"
"Q47005","P0ADR8"
"Q47005","P77330"
"Q47005","P77364"
"Q47005","P71311"
"Q47005","P0ACN4"
"Q47005","C1P611"
"Q47005","P37313"
"Q47005","P77296"
"Q47005","P37018"
"Q47005","P0AD59"
"Q47005","P75829"
"Q47005","P77735"
"Q47005","P77316"
"Q47005","P39177"
"Q47005","P0AEG1"
"Q47005","P69831"
"Q47005","P37338"
"Q47005","P56257"
"Q47005","P37348"
"Q47005","P0ABW3"
"Q47005","P43676"
"Q47005","P0AAV0"
"Q47005","P75763"
"Q47005","P37627"
"Q47005","P32176"
"Q47005","P0ABL3"
"Q47005","P0AFU0"
"Q47005","P0AF43"
"Q47005","P32173"
"Q47005","P0A6J5"
"Q47005","P0A7I4"
"Q47005","P0ADP2"
"Q47005","P69824"
"Q47005","P0ACZ4"
"Q47005","P37636"
"Q47005","P0AFU6"
"Q47005","P31469"
"Q47005","P36678"
"Q47005","P0AFA5"
"Q47005","P0AA67"
"Q47005","P0AD27"
"Q47005","P69826"
"Q47005","P26218"
"Q47005","P36562"
"Q47005","P63204"
"Q47005","P31126"
"Q47005","P0C054"
"Q47005","P0ABL8"
"Q47005","P30866"
"Q47005","P33129"
"Q47005","P37639"
"Q47005","P27245"
"Q47005","P32704"
"Q47005","P0AF48"
"Q47005","P30871"
"Q47005","P32136"
"Q47005","P33363"
"Q47005","P0AED0"
"Q47005","P31467"
"Q47005","P32664"
"Q47005","P27111"
"Q47005","P37745"
"Q47005","P27248"
"Q47005","P0AG99"
"Q47005","P32712"
"Q47005","P0ADP9"
"Q47005","P30845"
"Q47005","P40710"
"Q47005","P0AFX4"
"Q47005","P0A9H7"
"Q47005","P0AE08"
"Q47005","P28721"
"Q47005","P0AD53"
"Q47005","P0AD21"
"Q47005","P0ABS8"
"Q47005","P32700"
"Q47005","P0ADR6"
"Q47005","P32131"
"Q47005","P62723"
"Q47005","P31468"
"Q47005","P31125"
"Q47005","P32177"
"Q47005","P0AGK1"
"Q47005","P27848"
"Q47005","P33344"
"Q47005","P32681"
"Q47005","P26365"
"Q47005","P28915"
"Q47005","P32138"
"Q47005","P33225"
"Q47005","P0ACM9"
"Q47005","P33931"
"Q47005","P0ADM8"
"Q47005","P0A8U2"
"Q47005","P32677"
"Q47005","P31435"
"Q47005","P28305"
"Q47005","P29013"
"Q47005","P30128"
"Q47005","P32711"
"Q47005","P31475"
"Q47005","P0A744"
"Q47005","P37637"
"Q47005","P0ADM4"
"Q47005","P0ACR4"
"Q47005","P0ABM9"
"Q47005","P37692"
"Q47005","P27249"
"Q47005","P37056"
"Q47005","P0AF56"
"Q47005","P0A8G6"
"Q47005","P30011"
"Q47005","P37619"
"Q47005","P32701"
"Q47005","P0ABL5"
"Q47005","P31058"
"Q47005","P30864"
"Q47005","P33668"
"Q47005","P28722"
"Q47005","P36646"
"Q47005","P0AFH8"
"Q47005","P0A9K1"
"Q47005","P0ADQ5"
"Q47005","P60546"
"Q47005","P11865"
"Q47005","P0ADA7"
"Q47005","P18811"
"Q47005","P0A6L4"
"Q47005","P0DMC9"
"Q47005","P0AD79"
"Q47005","P25526"
"Q47005","P25772"
"Q47005","P05458"
"Q47005","P22729"
"Q47005","P03817"
"Q47005","P25744"
"Q47005","P08365"
"Q47005","P00582"
"Q47005","P0A853"
"Q47005","P00803"
"Q47005","P11667"
"Q47005","P0AAG8"
"Q47005","P0AFA2"
"Q47005","P0A9F9"
"Q47005","P10903"
"Q47005","P09169"
"Q47005","P25524"
"Q47005","P0A9P4"
"Q47005","P15005"
"Q47005","P0AEG4"
"Q47005","P0AD89"
"Q47005","P00864"
"Q47005","P0AG76"
"Q47005","P0AFG3"
"Q47005","P0AA16"
"Q47005","P0A8Z3"
"Q47005","P0AAN9"
"Q47005","P0AAQ2"
"Q47005","P0A7P5"
"Q47005","P0A921"
"Q47005","P0A800"
"Q47005","P21514"
"Q47005","P0AEX7"
"Q47005","P0AFW0"
"Q47005","P0AGA6"
"Q47005","P21503"
"Q47005","P0AE18"
"Q47005","P0A786"
"Q47005","P23256"
"Q47005","P62522"
"Q47005","P0A9T0"
"Q47005","P09980"
"Q47005","P16926"
"Q47005","P0AGH8"
"Q47005","P0AGM5"
"Q47005","P0AE56"
"Q47005","P0ACJ0"
"Q47005","P23173"
"Q47005","P0A910"
"Q47005","P07001"
"Q47005","P16095"
"Q47005","P0AG00"
"Q47005","P15005-2"
"Q47005","P0A6F9"
"Q47005","P0A8A8"
"Q47005","P0AFH6"
"Q47005","P02931"
"Q47005","P0AFJ5"
"Q47005","P07026"
"Q47005","P25737"
"Q47005","P0AED5"
"Q47005","P0AEE5"
"Q47005","P0AD83"
"Q47005","P21367"
"Q47005","P25665"
"Q47005","P23843"
"Q47005","P11866"
"Q47005","P0A8N5"
"Q47005","P25527"
"Q47005","P23869"
"Q47005","P0A855"
"Q47005","P06999"
"Q47005","P08372"
"Q47005","P25740"
"Q47005","P0AA82"
"Q47005","P0A742"
"Q47005","P0A8M3"
"Q47005","P0ACQ7"
"Q47005","P25960"
"Q47005","P0AG82"
"Q47005","P24216"
"Q47005","P0A6D5"
"Q47005","P03030"
"Q47005","P10151"
"Q47005","P0AB67"
"Q47005","P08370"
"Q47005","P15082"
"Q47005","P23841"
"Q47005","P04816"
"Q47005","P22787"
"Q47005","P00861"
"Q47005","P0AFF6"
"Q47005","P0A780"
"Q47005","P21345"
"Q47005","P11988"
"Q47005","P24180"
"Q47005","P12281"
"Q47005","P0A6X3"
"Q47005","P38038"
"Q47005","P0AD57"
"Q47005","P0A715"
"Q47005","P24171"
"Q47005","P08331"
"Q47005","P0AB87"
"Q47005","P09831"
"Q47005","P03004"
"Q47005","P23894"
"Q47005","P15770"
"Q47005","P0AE24"
"Q47005","P00888"
"Q47005","P07363-2"
"Q47005","P23871"
"Q47005","P06715"
"Q47005","P00805"
"Q47005","P04949"
"Q47005","P26266"
"Q47005","P06149"
"Q47005","P22256"
"Q47005","P60785"
"Q47005","P07363-1"
"Q47005","P24218"
"Q47005","P0AE12"
"Q47005","P00963"
"Q47005","P0ABD3"
"Q47005","P0A6Z3"
"Q47005","P05194"
"Q47005","P00370"
"Q47005","P0ACI6"
"Q47005","P0A6J8"
"Q47005","P0AB77"
"Q47005","P21888"
"Q47005","P20099"
"Q47005","P08200"
"Q47005","P23847"
"Q47005","P08997"
"Q47005","P13016"
"Q47005","P0ACB2"
"Q47005","P04036"
"Q47005","P0ABE9"
"Q47005","P0AED9"
"Q47005","P22255"
"Q47005","P0ADF8"
"Q47005","P0A6U3"
"Q47005","P13029"
"Q47005","P09832"
"Q47005","P0A6A3"
"Q47005","P02924"
"Q47005","P0ABH7"
"Q47005","P0ACF0"
"Q47005","P0A6F3"
"P52044","P0AEN8"
"P52044","P0C7L2"
"P52044","Q47149"
"P52044","P76508"
"P52044","Q47151"
"P52044","P76078"
"P52044","P76509"
"P52044","P77455"
"P52044","P11553"
"P52044","P76085"
"P52044","P0A9S1"
"P52044","P76084"
"P52044","P76512"
"P52044","P69922"
"P52044","P75989"
"P52044","P76082"
"P52044","P0AB87"
"P52044","P76081"
"P52044","P37349"
"P52044","P76014"
"P52044","P76080"
"P52044","P76083"
"P52044","Q47150"
"P52044","P76236"
"P52044","P76513"
"P52044","P76510"
"P52044","P77656"
"P52044","P76079"
"P52044","P11551"
"P52044","P0ACK8"
"P52044","P77467"
"P52044","P0AD35"
"P52044","P76077"
"P52044","P76015"
"P0A8W2","P45956"
"P0A8W2","P0AFX4"
"P0A8W2","P39363"
"P0A8W2","P36678"
"P0A8W2","P76079"
"P0A8W2","P76085"
"P0A8W2","P0AFW2"
"P0A8W2","P76084"
"P0A8W2","P76080"
"P0A8W2","P39366"
"P0A8W2","P39365"
"P0A8W2","P75855"
"P0A8W2","P10151"
"P0A8W2","P76077"
"P0A8W2","P76083"
"P0A8W2","P58035"
"P0A8W2","P76078"
"P0A8W2","P25960"
"P0A8W2","P76082"
"P0A8W2","P76081"
"P0A8W2","P77335"
"P0A8W2","P39386"
"P0A8W2","P0C7L2"
"P0A8W2","P23485"
"P0A8W2","P77467"
"P0A8W2","P23484"
"P0A8W2","P45757"
"P0A8W2","P41442"
"P0A8W2","Q46898"
"P0A8W2","P41441"
"P0A8W2","P45760"
"P0A8W2","P45758"
"P0A8W2","Q46901"
"P0A8W2","P45763"
"P0A8W2","P45759"
"P0A8W2","P39364"
"P0A8W2","P76632"
"P0A8W2","P39362"
"P0A8W2","P45761"
"P0A8W2","P45762"
"P0A8W2","Q46899"
"P0A8W2","Q46897"
"P0A8W2","P39361"
"P0A8W2","Q46896"
"P0A8W2","P39385"
"P0A8W2","P41443"
"P32144","P32143"
"P32144","P32140"
"P32144","P0A9V8"
"P32144","P32141"
"P77615","P76045"
"P77615","P76042"
"P77615","P77154"
"P77615","P76043"
"P77615","P77716"
"P77615","P76044"
"P77615","P77366"
"P77615","P0AFR7"
"P77615","P77503"
"P77615","P76041"
"P77615","P77481"
"P39161","P0AC94"
"P39161","P39399"
"P39161","P39160"
"P39161","P0ACL2"
"P39161","P39400"
"P0ACK5","P07650"
"P0ACK5","P0ABP8"
"P0ACK5","P0A6K6"
"P0ACK5","P0A6L0"
"P0ACK5","P0A927"
"P0A8W0","P39352"
"P0A8W0","P39370"
"P0A8W0","P45425"
"P0A8W0","P39353"
"P0A8W0","P0A6L4"
"P0A8W0","P39371"
"P0A8W0","P0A761"
"P0A8W0","P41036"
"P0A8W0","P69856"
"P0A8W0","P0ADH5"
"P0A8W0","P45424"
"P77569","P0ABR9"
"P77569","P77580"
"P77569","P77608"
"P77569","P77397"
"P77569","P51020"
"P77569","P77044"
"P77245","P77272"
"P77245","P76535"
"P76141","P77672"
"P76141","P64461"
"P76141","P77257"
"P76141","P76145"
"P76141","P76143"
"P76141","P77432"
"P76141","P76142"
"P76141","P0AFS1"
"P33234","P28721"
"P33234","P69910"
"P33234","P28629"
"P33234","P37639"
"P33234","P09832"
"P33234","P63235"
"P33234","P09831"
"P33234","P69908"
"P0ACP5","P39835"
"P0ACP5","P39208"
"P0ACP5","P46859"
"P0ACP5","P0AC96"
"P0ACP5","P0A955"
"P0ACP5","P0ADF6"
"P0ACP5","P0A9P9"
"P0ACP5","P39346"
"P0ACP5","P39344"
"P77379","P77212"
"P77379","P75687"
"P77379","P75685"
"P0A9U6","P78061"
"P0A9U6","P23883"
"P0A9U6","P76037"
"P0A9U6","P76038"
"P0A9U6","P37906"
"P0A9U6","P50457"
"P0A9U6","P0DPO2"
"P76062","P76064"
"P76062","P76065"
"P76062","P76066"
"P76062","P77551"
"P76062","P77546"
"P76062","P76063"
"P06966","P76164"
"P06966","P06965"
"P06966","P76165"
"P0ACR2","P37597"
"P77746","P77216"
"P77746","P77174"
"P0ACM5","P76417"
"P0ACM5","P76419"
"P0ACM5","P76418"
